daily_screen_time,num_app_switches,sleep_hours,notification_count,social_media_time_min,focus_score,mood_score,anxiety_level,digital_wellbeing_score,dopamine_index,focus_efficiency,sleep_deficit,cluster,cluster_label
8.35,70,5.06,32,189.43,72.42,77.59,10.0,27.22,291.43,8.673053891176881,2.9400000000000004,3,Balanced Users
6.72,59,8.86,37,143.46,84.09,83.42,10.0,37.08,239.46,12.513392855280745,-0.8599999999999994,1,Healthy & Focused
4.55,45,6.54,33,117.86,87.28,74.77,10.0,27.18,195.86,19.18241757820167,1.46,2,Anxious Overloaded
6.58,56,5.66,31,152.69,83.61,77.93,10.0,30.11,239.69,12.706686928160078,2.34,0,High-Screen Low-Sleep
5.3,48,6.76,19,74.15,79.18,85.27,10.0,31.8,141.15,14.939622638690638,1.2400000000000002,2,Anxious Overloaded
5.84,43,6.37,30,148.69,71.22,74.21,10.0,31.35,221.69,12.195205477363835,1.63,0,High-Screen Low-Sleep
8.18,59,6.23,32,198.34,76.01,83.21,10.0,27.15,289.34000000000003,9.292176037983843,1.7699999999999996,3,Balanced Users
10.34,86,7.24,36,194.24,75.26,76.99,10.0,28.61,316.24,7.278529979953721,0.7599999999999998,3,Balanced Users
7.79,64,7.41,33,164.71,80.49,79.66,10.0,36.45,261.71000000000004,10.332477533975291,0.5899999999999999,1,Healthy & Focused
4.61,37,5.86,21,117.27,80.88,82.43,10.0,29.17,175.26999999999998,17.544468542832,2.1399999999999997,2,Anxious Overloaded
7.89,65,5.81,30,159.39,76.46,75.64,10.0,23.97,254.39,9.690747780774302,2.1900000000000004,0,High-Screen Low-Sleep
9.39,76,6.17,45,229.45,81.13,78.7,10.0,25.66,350.45,8.640042597588918,1.83,3,Balanced Users
5.78,52,3.74,38,192.31,77.82,72.7,10.0,25.73,282.31,13.463667817739848,4.26,0,High-Screen Low-Sleep
6.73,60,4.68,23,117.79,74.03,78.05,10.0,22.16,200.79000000000002,10.999999998365526,3.3200000000000003,0,High-Screen Low-Sleep
7.03,58,8.14,15,106.19,79.72,72.61,10.0,32.55,179.19,11.339971548884783,-0.14000000000000057,1,Healthy & Focused
5.43,47,8.47,21,123.15,85.24,75.75,10.0,40.27,191.15,15.697974214420261,-0.47000000000000064,1,Healthy & Focused
7.84,66,6.87,31,208.22,77.97,75.72,10.0,24.53,305.22,9.945153059955976,1.13,3,Balanced Users
5.23,34,10.0,19,69.57,87.14,87.62,10.0,53.76,122.57,16.661567874443293,-2.0,2,Anxious Overloaded
6.13,54,7.84,36,149.41,88.93,84.67,10.0,34.29,239.41,14.507340943799782,0.16000000000000014,1,Healthy & Focused
8.44,61,6.35,30,159.16,85.6,83.51,10.0,29.44,250.16,10.142180093585049,1.6500000000000004,1,Healthy & Focused
6.25,51,5.35,23,182.92,80.45,67.52,10.0,25.28,256.91999999999996,12.871999997940481,2.6500000000000004,0,High-Screen Low-Sleep
10.45,79,4.57,54,279.31,68.65,70.06,10.0,20.46,412.31,6.569377989801974,3.4299999999999997,3,Balanced Users
6.2,52,6.74,21,107.22,81.27,80.04,10.0,29.03,180.22,13.108064514014828,1.2599999999999998,0,High-Screen Low-Sleep
7.45,59,5.59,22,139.95,64.36,82.37,10.0,31.15,220.95,8.638926173337056,2.41,0,High-Screen Low-Sleep
8.87,62,4.79,39,211.96,75.58,88.55,10.0,26.32,312.96000000000004,8.520856819783443,3.21,3,Balanced Users
4.16,35,5.72,22,75.81,83.79,79.04,10.0,33.85,132.81,20.14182691823514,2.2800000000000002,2,Anxious Overloaded
3.48,24,5.2,17,71.68,85.59,72.17,10.0,27.79,112.68,24.59482757913942,2.8,2,Anxious Overloaded
3.95,35,8.52,12,83.68,85.59,87.67,10.0,45.98,130.68,21.668354424894087,-0.5199999999999996,2,Anxious Overloaded
9.53,76,7.56,20,142.44,74.14,89.35,10.0,30.24,238.44,7.779643231082934,0.4400000000000004,1,Healthy & Focused
12.12,92,8.28,45,233.75,77.43,78.12,10.0,25.14,370.75,6.388613860859026,-0.27999999999999936,3,Balanced Users
7.37,56,5.47,36,198.06,86.61,80.95,10.0,26.65,290.06,11.75169606353437,2.5300000000000002,0,High-Screen Low-Sleep
10.08,84,8.33,37,174.07,78.64,78.62,10.0,28.45,295.07,7.801587300813335,-0.33000000000000007,1,Healthy & Focused
11.01,96,7.15,60,255.65,65.89,81.94,10.0,26.11,411.65,5.984559490827924,0.8499999999999996,3,Balanced Users
11.12,84,5.26,49,225.21,67.62,81.74,10.0,20.53,358.21000000000004,6.080935251251716,2.74,3,Balanced Users
9.42,80,6.27,37,189.36,70.45,85.3,10.0,29.71,306.36,7.478768576700768,1.7300000000000004,3,Balanced Users
9.05,61,5.45,41,213.72,61.83,77.0,10.0,14.72,315.72,6.832044198140105,2.55,3,Balanced Users
8.19,59,4.84,34,182.09,81.31,74.86,10.0,26.17,275.09000000000003,9.927960926748723,3.16,0,High-Screen Low-Sleep
8.56,63,7.61,45,196.81,81.63,88.08,10.0,41.18,304.81,9.536214952156984,0.3899999999999997,1,Healthy & Focused
5.9,40,8.79,27,152.9,88.45,78.98,10.0,39.03,219.9,14.991525421187877,-0.7899999999999991,1,Healthy & Focused
6.99,58,7.18,25,128.49,73.45,75.36,10.0,29.63,211.49,10.507868381901593,0.8200000000000003,0,High-Screen Low-Sleep
6.66,52,5.72,18,107.3,75.7,84.98,10.0,25.53,177.3,11.366366364659704,2.2800000000000002,0,High-Screen Low-Sleep
6.09,50,5.92,13,103.2,83.85,78.82,10.0,30.34,166.2,13.768472904143108,2.08,0,High-Screen Low-Sleep
8.39,70,5.79,54,264.72,69.54,83.51,10.0,27.53,388.72,8.288438616413774,2.21,3,Balanced Users
8.91,72,5.46,44,224.46,60.45,79.64,10.0,17.98,340.46000000000004,6.784511783750336,2.54,3,Balanced Users
7.18,60,6.56,24,110.18,77.63,75.16,10.0,27.38,194.18,10.81197771437159,1.4400000000000004,0,High-Screen Low-Sleep
9.96,79,5.5,31,169.38,70.39,85.31,10.0,25.2,279.38,7.0672690755956555,2.5,3,Balanced Users
4.72,31,6.82,28,113.51,84.89,89.51,10.0,37.78,172.51,17.98516948771501,1.1799999999999997,2,Anxious Overloaded
6.61,58,6.44,26,155.28,83.3,84.7,10.0,34.67,239.28,12.602118001119194,1.5599999999999996,1,Healthy & Focused
5.57,41,6.21,35,133.36,84.48,76.4,10.0,31.92,209.36,15.166965885966434,1.79,0,High-Screen Low-Sleep
3.27,21,5.41,3,60.96,85.58,78.28,10.0,35.29,84.96000000000001,26.171253814626528,2.59,2,Anxious Overloaded
6.83,53,5.81,30,139.76,83.92,80.01,10.0,28.21,222.76,12.28696925149532,2.1900000000000004,0,High-Screen Low-Sleep
6.76,49,7.41,32,151.72,73.71,78.77,10.0,32.64,232.72,10.903846152233157,0.5899999999999999,1,Healthy & Focused
10.03,78,7.1,38,213.14,76.67,89.11,10.0,27.2,329.14,7.644067795848049,0.9000000000000004,3,Balanced Users
8.26,67,5.33,23,106.92,77.26,79.59,10.0,29.13,196.92000000000002,9.353510894751391,2.67,0,High-Screen Low-Sleep
4.95,41,6.62,25,97.09,77.14,68.1,10.0,28.22,163.09,15.583838380690134,1.38,0,High-Screen Low-Sleep
10.71,81,7.4,28,199.33,65.87,83.18,10.0,30.31,308.33000000000004,6.150326796811361,0.5999999999999996,3,Balanced Users
9.44,73,4.5,43,203.54,66.38,73.86,10.0,16.05,319.53999999999996,7.031779660272057,3.5,3,Balanced Users
8.16,70,7.15,39,261.01,74.67,79.58,10.0,30.14,370.01,9.150735292996233,0.8499999999999996,3,Balanced Users
6.55,54,5.7,24,148.51,82.08,77.09,10.0,27.26,226.51,12.53129770801049,2.3,0,High-Screen Low-Sleep
5.08,51,7.18,27,97.3,81.13,86.78,10.0,33.98,175.3,15.970472437801087,0.8200000000000003,2,Anxious Overloaded
6.26,55,5.58,28,159.02,74.38,84.12,10.0,23.52,242.02,11.881789135482142,2.42,0,High-Screen Low-Sleep
9.18,79,4.33,35,207.21,67.26,76.63,10.0,14.68,321.21000000000004,7.32679738482279,3.67,3,Balanced Users
10.77,79,4.55,46,238.76,73.15,73.42,10.0,15.43,363.76,6.792014855451067,3.45,3,Balanced Users
10.09,84,6.56,56,230.02,73.01,79.08,10.0,24.78,370.02,7.2358771053284565,1.4400000000000004,3,Balanced Users
6.02,47,6.81,28,188.16,80.68,80.59,10.0,36.12,263.15999999999997,13.401993353255484,1.1900000000000004,1,Healthy & Focused
4.76,35,5.41,7,66.05,80.76,75.72,10.0,28.93,108.05,16.966386551057482,2.59,2,Anxious Overloaded
7.28,59,7.27,40,167.13,86.43,84.64,10.0,31.86,266.13,11.872252745621944,0.7300000000000004,1,Healthy & Focused
3.46,32,4.51,18,44.93,78.34,80.56,10.0,24.94,94.93,22.641618490566007,3.49,2,Anxious Overloaded
7.65,63,6.42,34,177.24,84.13,87.59,10.0,33.55,274.24,10.997385619477464,1.58,1,Healthy & Focused
6.7,49,5.05,16,113.24,77.74,84.48,10.0,32.11,178.24,11.602985072895075,2.95,0,High-Screen Low-Sleep
6.07,52,5.72,33,114.91,78.5,76.09,10.0,31.74,199.91,12.932454693091852,2.2800000000000002,0,High-Screen Low-Sleep
3.81,27,6.56,22,71.17,98.0,86.03,10.0,42.23,120.17,25.72178477015176,1.4400000000000004,2,Anxious Overloaded
8.03,65,5.47,42,197.85,69.6,72.88,10.0,23.73,304.85,8.667496885595579,2.5300000000000002,3,Balanced Users
5.93,45,6.04,26,152.18,78.44,83.02,10.0,36.23,223.18,13.227655984278641,1.96,0,High-Screen Low-Sleep
4.66,36,7.71,11,60.49,79.93,81.82,10.0,39.42,107.49000000000001,17.152360511340696,0.29000000000000004,2,Anxious Overloaded
1.26,13,5.81,4,28.01,93.87,76.03,10.0,40.44,45.010000000000005,74.49999994087301,2.1900000000000004,2,Anxious Overloaded
6.94,50,7.5,26,124.56,89.56,84.33,10.0,35.91,200.56,12.90489913358719,0.5,1,Healthy & Focused
10.54,94,5.14,43,183.68,77.55,63.85,10.0,13.02,320.68,7.357685008789594,2.8600000000000003,3,Balanced Users
10.32,73,7.14,46,210.26,79.75,72.01,10.0,23.62,329.26,7.727713177545764,0.8600000000000003,3,Balanced Users
5.8,48,3.53,45,194.51,73.65,74.24,10.0,19.87,287.51,12.698275859879608,4.470000000000001,0,High-Screen Low-Sleep
7.94,66,5.54,37,179.68,66.86,76.25,10.0,28.47,282.68,8.420654910778255,2.46,3,Balanced Users
5.0,39,7.19,16,63.74,94.56,75.43,10.0,37.79,118.74000000000001,18.9119999962176,0.8099999999999996,2,Anxious Overloaded
7.6,60,6.26,35,142.73,79.65,76.04,10.0,31.37,237.73,10.480263156515756,1.7400000000000002,0,High-Screen Low-Sleep
8.53,70,6.95,36,209.82,74.37,82.35,10.0,27.95,315.82,8.718640092764522,1.0499999999999998,3,Balanced Users
9.45,74,5.78,52,261.18,79.28,80.11,10.0,23.33,387.18,8.389417988530221,2.2199999999999998,3,Balanced Users
6.8,61,6.6,16,95.21,74.74,81.54,10.0,27.2,172.20999999999998,10.991176468971885,1.4000000000000004,0,High-Screen Low-Sleep
6.59,56,6.31,8,82.05,81.47,87.04,10.0,31.46,146.05,12.362670711325846,1.6900000000000004,2,Anxious Overloaded
5.24,46,7.9,34,166.25,84.45,85.02,10.0,40.44,246.25,16.116412210664805,0.09999999999999964,1,Healthy & Focused
6.55,51,6.91,13,111.44,80.4,80.55,10.0,36.25,175.44,12.274809158431328,1.0899999999999999,0,High-Screen Low-Sleep
7.73,60,6.01,35,178.47,69.29,72.02,10.0,24.39,273.47,8.963777489137934,1.9900000000000002,3,Balanced Users
8.83,65,5.91,24,106.3,74.55,79.52,10.0,24.68,195.3,8.442808606065366,2.09,0,High-Screen Low-Sleep
5.39,44,5.98,23,113.37,86.42,85.63,10.0,40.46,180.37,16.033395173277665,2.0199999999999996,2,Anxious Overloaded
9.99,77,6.97,43,219.53,73.83,83.71,10.0,27.2,339.53,7.390390389650611,1.0300000000000002,3,Balanced Users
6.46,54,5.99,26,163.34,82.95,86.28,10.0,35.58,243.34,12.840557273554094,2.01,0,High-Screen Low-Sleep
6.96,50,6.85,24,115.69,74.55,80.25,10.0,29.76,189.69,10.711206895012758,1.1500000000000004,0,High-Screen Low-Sleep
5.51,52,8.99,19,118.19,86.84,92.74,10.0,47.1,189.19,15.760435568827509,-0.9900000000000002,1,Healthy & Focused
2.15,12,7.55,0,17.42,87.67,83.83,10.0,46.33,29.42,40.77674416708059,0.4500000000000002,2,Anxious Overloaded
8.77,71,6.11,44,191.79,78.42,86.38,10.0,28.51,306.78999999999996,8.94184720536581,1.8899999999999997,3,Balanced Users
8.47,71,7.94,35,151.09,79.09,83.26,10.0,26.47,257.09000000000003,9.337662336559898,0.05999999999999961,1,Healthy & Focused
6.44,48,6.01,24,122.94,82.6,83.51,10.0,31.56,194.94,12.826086954530108,1.9900000000000002,0,High-Screen Low-Sleep
7.13,61,4.05,25,119.94,79.28,83.49,10.0,27.77,205.94,11.119214584695763,3.95,0,High-Screen Low-Sleep
8.03,58,5.29,43,188.2,77.97,76.48,10.0,25.38,289.2,9.709838105889187,2.71,3,Balanced Users
3.87,38,4.26,22,107.13,82.13,77.82,10.0,29.23,167.13,21.22222221673844,3.74,0,High-Screen Low-Sleep
5.94,47,6.08,28,117.74,75.28,86.64,10.0,26.25,192.74,12.673400671267103,1.92,0,High-Screen Low-Sleep
8.59,65,6.52,34,181.51,75.85,79.35,10.0,25.41,280.51,8.830034923302673,1.4800000000000004,3,Balanced Users
4.49,34,8.51,16,50.86,85.38,79.57,10.0,42.55,100.86,19.015590196210333,-0.5099999999999998,2,Anxious Overloaded
7.59,64,6.89,31,150.34,76.89,91.99,10.0,34.63,245.34,10.130434781273987,1.1100000000000003,1,Healthy & Focused
4.29,31,6.24,18,88.52,82.03,78.65,10.0,37.38,137.51999999999998,19.12121211675496,1.7599999999999998,2,Anxious Overloaded
7.93,59,7.5,42,245.21,74.23,81.7,10.0,30.7,346.21000000000004,9.360655736524508,0.5,3,Balanced Users
6.93,54,3.85,23,112.14,64.05,81.6,10.0,21.5,189.14,9.242424241090559,4.15,0,High-Screen Low-Sleep
3.77,24,6.78,20,123.09,82.69,78.47,10.0,36.03,167.09,21.933686996834563,1.2199999999999998,2,Anxious Overloaded
9.33,83,7.43,41,225.82,77.16,76.05,10.0,25.51,349.82,8.27009646213611,0.5700000000000003,3,Balanced Users
5.53,41,4.73,20,124.57,71.65,78.64,10.0,18.76,185.57,12.956600359320687,3.2699999999999996,0,High-Screen Low-Sleep
5.38,47,7.87,27,165.73,85.06,74.02,10.0,37.62,239.73,15.810408918994348,0.1299999999999999,1,Healthy & Focused
7.4,60,6.91,43,166.59,88.51,79.6,10.0,32.81,269.59000000000003,11.960810809194484,1.0899999999999999,1,Healthy & Focused
9.3,69,6.0,48,206.92,78.52,79.78,10.0,23.24,323.91999999999996,8.44301075178032,2.0,3,Balanced Users
4.97,39,7.26,30,102.74,92.8,81.46,10.0,33.38,171.74,18.672032189402007,0.7400000000000002,2,Anxious Overloaded
7.12,60,9.22,31,186.3,86.16,77.63,10.0,41.1,277.3,12.10112359380602,-1.2200000000000006,1,Healthy & Focused
7.86,61,6.72,39,197.9,83.56,88.11,10.0,31.72,297.9,10.631043255644904,1.2800000000000002,1,Healthy & Focused
8.39,73,6.8,25,157.34,73.2,81.49,10.0,30.76,255.34,8.724672227803971,1.2000000000000002,1,Healthy & Focused
7.35,63,5.95,19,114.83,73.97,87.14,10.0,35.24,196.82999999999998,10.063945576862048,2.05,0,High-Screen Low-Sleep
6.27,54,5.48,20,125.5,64.73,77.57,10.0,18.84,199.5,10.323763953696371,2.5199999999999996,0,High-Screen Low-Sleep
5.34,40,7.5,23,88.24,90.23,79.12,10.0,35.65,151.24,16.89700374215412,0.5,2,Anxious Overloaded
7.17,51,5.47,27,148.71,84.3,79.81,10.0,27.65,226.71,11.757322174092423,2.5300000000000002,0,High-Screen Low-Sleep
4.86,35,6.59,33,139.09,80.69,79.77,10.0,37.73,207.09,16.60288065501998,1.4100000000000001,0,High-Screen Low-Sleep
1.16,10,5.93,5,10.58,88.27,75.79,10.0,32.83,25.58,76.09482752060791,2.0700000000000003,2,Anxious Overloaded
7.87,65,7.07,44,164.05,74.63,88.76,10.0,37.5,273.05,9.482846250383373,0.9299999999999997,1,Healthy & Focused
8.81,59,6.9,29,186.71,78.1,77.58,10.0,29.1,274.71000000000004,8.864926219198077,1.0999999999999996,1,Healthy & Focused
2.27,18,7.75,20,73.21,96.57,75.07,10.0,42.3,111.21,42.54185020152341,0.25,2,Anxious Overloaded
4.98,40,5.89,13,37.18,73.1,87.8,10.0,32.01,90.18,14.678714856490215,2.1100000000000003,2,Anxious Overloaded
8.24,64,6.18,26,154.8,77.92,77.25,10.0,25.93,244.8,9.45631067846404,1.8200000000000003,0,High-Screen Low-Sleep
11.11,95,5.33,52,239.75,67.04,73.62,10.0,19.99,386.75,6.034203419798902,2.67,3,Balanced Users
7.04,58,5.97,38,183.88,78.42,70.04,10.0,22.54,279.88,11.139204543872273,2.0300000000000002,0,High-Screen Low-Sleep
5.54,50,6.95,19,101.67,85.11,90.92,10.0,39.04,170.67000000000002,15.362815881703462,1.0499999999999998,2,Anxious Overloaded
6.63,51,7.41,12,83.02,80.61,76.99,10.0,32.88,146.01999999999998,12.15837103889014,0.5899999999999999,2,Anxious Overloaded
9.75,82,5.39,41,223.34,70.77,77.36,10.0,18.64,346.34000000000003,7.25846153771708,2.6100000000000003,3,Balanced Users
5.71,53,7.54,30,100.81,82.6,87.97,10.0,45.55,183.81,14.465849384506855,0.45999999999999996,1,Healthy & Focused
5.4,49,8.13,15,77.74,90.3,87.07,10.0,43.23,141.74,16.722222219125513,-0.13000000000000078,2,Anxious Overloaded
6.03,42,7.0,25,107.99,84.02,81.89,10.0,36.61,174.99,13.93366500598115,1.0,2,Anxious Overloaded
5.09,39,8.75,16,101.42,88.42,77.31,10.0,44.77,156.42000000000002,17.37131630307047,-0.75,2,Anxious Overloaded
7.25,56,5.57,22,134.01,70.3,74.86,10.0,20.43,212.01,9.696551722800475,2.4299999999999997,0,High-Screen Low-Sleep
10.25,84,5.01,35,149.07,67.62,78.47,10.0,24.37,268.07,6.597073170088091,2.99,3,Balanced Users
7.65,64,4.37,30,187.48,77.93,71.67,10.0,13.4,281.48,10.18692810324354,3.63,0,High-Screen Low-Sleep
6.5,47,8.3,32,174.65,83.79,84.7,10.0,36.12,253.65,12.890769228786036,-0.3000000000000007,1,Healthy & Focused
6.42,51,7.29,31,154.29,85.04,85.41,10.0,34.59,236.29,13.24610591693986,0.71,1,Healthy & Focused
3.87,20,6.43,9,47.22,93.95,86.89,10.0,41.46,76.22,24.2764857818407,1.5700000000000003,2,Anxious Overloaded
8.77,77,6.84,34,178.05,81.33,74.57,10.0,28.85,289.05,9.273660204187724,1.1600000000000001,3,Balanced Users
6.84,52,5.15,30,143.54,77.08,88.89,10.0,27.87,225.54,11.269005846305701,2.8499999999999996,0,High-Screen Low-Sleep
6.64,53,9.43,34,157.38,83.04,90.08,10.0,42.73,244.38,12.506024094502106,-1.4299999999999997,1,Healthy & Focused
13.39,105,6.66,63,301.16,53.77,78.28,10.0,13.14,469.16,4.015683345480531,1.3399999999999999,3,Balanced Users
7.6,66,6.63,22,137.52,77.23,86.42,10.0,27.23,225.52,10.161842103926075,1.37,1,Healthy & Focused
6.15,49,7.08,34,142.81,83.81,74.58,10.0,34.64,225.81,13.627642274206886,0.9199999999999999,1,Healthy & Focused
9.3,73,6.77,52,238.91,74.17,78.43,10.0,30.75,363.90999999999997,7.975268816346745,1.2300000000000004,3,Balanced Users
7.23,55,5.55,27,172.89,75.05,66.33,10.0,20.85,254.89,10.380359611289023,2.45,0,High-Screen Low-Sleep
4.12,41,7.07,23,110.26,76.99,83.26,10.0,38.39,174.26,18.68689319934784,0.9299999999999997,2,Anxious Overloaded
8.84,66,8.76,27,188.12,75.14,86.21,10.0,35.05,281.12,8.499999999038462,-0.7599999999999998,1,Healthy & Focused
5.66,49,8.11,32,161.25,87.28,83.35,10.0,42.81,242.25,15.420494696922173,-0.10999999999999943,1,Healthy & Focused
10.75,87,8.41,57,237.97,83.91,79.58,10.0,34.23,381.97,7.805581394622736,-0.41000000000000014,3,Balanced Users
9.16,79,5.89,28,166.53,72.97,68.75,10.0,22.68,273.53,7.966157204370506,2.1100000000000003,3,Balanced Users
6.11,45,5.31,29,170.31,80.05,79.65,10.0,27.07,244.31,13.101472992945748,2.6900000000000004,0,High-Screen Low-Sleep
9.56,72,6.35,48,221.74,78.34,86.28,10.0,30.29,341.74,8.194560668598895,1.6500000000000004,3,Balanced Users
7.14,62,6.57,19,136.56,74.81,77.9,10.0,31.57,217.56,10.477591034947118,1.4299999999999997,0,High-Screen Low-Sleep
8.71,71,7.81,30,168.43,80.05,85.02,10.0,31.7,269.43,9.19058553281394,0.1900000000000004,1,Healthy & Focused
7.97,56,4.47,38,176.26,69.3,68.16,10.0,13.86,270.26,8.695106648846284,3.5300000000000002,0,High-Screen Low-Sleep
5.31,39,8.34,21,125.35,90.38,86.87,10.0,41.52,185.35,17.020715627679714,-0.33999999999999986,2,Anxious Overloaded
5.71,47,6.31,23,125.89,81.95,78.56,10.0,36.5,195.89,14.352014007994393,1.6900000000000004,0,High-Screen Low-Sleep
9.06,76,5.99,43,199.6,75.35,74.84,10.0,27.16,318.6,8.316777041024638,2.01,3,Balanced Users
6.33,47,5.29,38,183.94,74.0,73.7,10.0,21.25,268.94,11.690363347284302,2.71,0,High-Screen Low-Sleep
6.19,34,4.51,33,162.19,80.18,74.36,10.0,20.58,229.19,12.95315024023374,3.49,0,High-Screen Low-Sleep
5.09,43,7.49,20,112.6,95.22,85.01,10.0,44.48,175.6,18.707269151530987,0.5099999999999998,2,Anxious Overloaded
7.85,56,6.59,40,193.03,72.44,73.4,10.0,22.78,289.03,9.228025476531462,1.4100000000000001,3,Balanced Users
11.13,78,4.95,39,202.65,65.96,74.54,10.0,17.91,319.65,5.926325246547499,3.05,3,Balanced Users
4.86,24,4.95,25,114.1,81.32,77.78,10.0,26.61,163.1,16.732510284622936,3.05,0,High-Screen Low-Sleep
7.05,60,6.1,37,202.3,82.03,73.33,10.0,32.57,299.3,11.635460991257382,1.9000000000000004,3,Balanced Users
9.82,79,8.5,39,199.77,74.56,92.66,10.0,32.53,317.77,7.592668023666734,-0.5,1,Healthy & Focused
6.84,53,6.19,18,118.23,64.53,76.14,10.0,29.83,189.23000000000002,9.43421052493652,1.8099999999999996,0,High-Screen Low-Sleep
7.9,70,4.7,29,146.44,80.38,73.6,10.0,23.18,245.44,10.174683543015862,3.3,0,High-Screen Low-Sleep
4.88,42,6.21,9,69.69,86.46,76.36,10.0,34.45,120.69,17.71721311112352,1.79,2,Anxious Overloaded
7.86,70,6.17,22,141.45,67.92,88.98,10.0,22.91,233.45,8.64122137294641,1.83,0,High-Screen Low-Sleep
6.63,46,3.26,26,128.02,70.24,77.16,10.0,12.27,200.02,10.594268475023489,4.74,0,High-Screen Low-Sleep
8.97,71,6.43,30,146.23,82.77,75.75,10.0,26.87,247.23,9.22742474813518,1.5700000000000003,0,High-Screen Low-Sleep
9.37,66,6.22,43,197.34,80.94,84.69,10.0,28.37,306.34000000000003,8.63820704283477,1.7800000000000002,3,Balanced Users
12.18,96,7.34,54,282.83,75.01,80.96,10.0,21.56,432.83,6.158456485537073,0.6600000000000001,3,Balanced Users
8.16,64,8.72,30,144.11,80.24,86.32,10.0,34.23,238.11,9.833333332128268,-0.7200000000000006,1,Healthy & Focused
7.39,59,6.18,36,170.49,76.92,75.77,10.0,28.88,265.49,10.408660350418314,1.8200000000000003,0,High-Screen Low-Sleep
6.29,53,5.17,28,163.08,83.4,79.32,10.0,27.66,244.08,13.259141492327641,2.83,0,High-Screen Low-Sleep
7.68,64,9.59,29,141.48,79.44,84.09,10.0,42.35,234.48,10.343749998653157,-1.5899999999999999,1,Healthy & Focused
6.41,62,6.57,33,160.23,76.29,89.56,10.0,29.5,255.23,11.901716066786005,1.4299999999999997,1,Healthy & Focused
7.34,57,6.52,24,121.32,83.41,74.67,10.0,28.83,202.32,11.363760216435455,1.4800000000000004,0,High-Screen Low-Sleep
4.99,41,6.74,22,109.88,90.39,81.09,10.0,36.68,172.88,18.114228453283722,1.2599999999999998,2,Anxious Overloaded
9.28,70,6.33,53,211.47,70.74,80.62,10.0,24.88,334.47,7.62284482676478,1.67,3,Balanced Users
9.63,84,5.81,31,167.05,72.08,83.0,10.0,31.41,282.05,7.484942886034792,2.1900000000000004,3,Balanced Users
6.76,52,5.84,19,115.19,73.55,76.62,10.0,23.13,186.19,10.880177513183405,2.16,0,High-Screen Low-Sleep
2.76,19,6.46,17,75.8,87.45,85.98,10.0,41.6,111.8,31.684782597215662,1.54,2,Anxious Overloaded
5.78,43,5.85,20,93.02,72.73,66.61,10.0,30.79,156.01999999999998,12.583044980521965,2.1500000000000004,0,High-Screen Low-Sleep
9.59,80,5.64,49,215.37,69.66,74.1,10.0,19.45,344.37,7.263816474737871,2.3600000000000003,3,Balanced Users
6.95,54,6.63,14,105.03,72.17,76.88,10.0,32.07,173.03,10.384172660376377,1.37,0,High-Screen Low-Sleep
5.0,36,6.19,29,130.47,85.85,73.95,10.0,28.84,195.47,17.169999996566,1.8099999999999996,0,High-Screen Low-Sleep
5.99,56,8.3,20,88.82,88.21,84.05,10.0,38.32,164.82,14.72621034812584,-0.3000000000000007,2,Anxious Overloaded
8.68,65,3.32,39,198.88,60.62,75.25,10.0,14.68,302.88,6.983870966937342,4.68,3,Balanced Users
8.09,64,7.81,39,188.73,86.1,85.99,10.0,37.88,291.73,10.642768849117086,0.1900000000000004,1,Healthy & Focused
6.27,41,4.01,34,149.05,75.72,72.21,10.0,25.72,224.05,12.07655502199736,3.99,0,High-Screen Low-Sleep
6.22,52,6.09,21,138.36,76.54,81.72,10.0,30.29,211.36,12.305466235963753,1.9100000000000001,0,High-Screen Low-Sleep
5.16,35,6.05,22,92.09,95.92,81.2,10.0,38.94,149.09,18.589147283219155,1.9500000000000002,2,Anxious Overloaded
10.23,85,4.81,36,184.59,62.57,81.23,10.0,17.15,305.59000000000003,6.1163245350814925,3.1900000000000004,3,Balanced Users
6.36,46,5.57,15,74.58,78.52,83.77,10.0,32.68,135.57999999999998,12.345911947744352,2.4299999999999997,0,High-Screen Low-Sleep
9.43,78,5.17,42,208.61,72.36,77.01,10.0,21.43,328.61,7.6733828199710095,2.83,3,Balanced Users
10.04,85,8.6,32,163.95,83.85,79.99,10.0,35.26,280.95,8.351593624666176,-0.5999999999999996,1,Healthy & Focused
9.0,76,7.62,44,191.79,79.05,78.78,10.0,31.65,311.78999999999996,8.783333332357406,0.3799999999999999,3,Balanced Users
6.14,50,8.03,23,120.97,81.29,81.29,10.0,32.33,193.97,13.239413678625505,-0.02999999999999936,1,Healthy & Focused
7.81,61,7.37,31,184.33,74.36,80.08,10.0,27.7,276.33000000000004,9.521126759344286,0.6299999999999999,1,Healthy & Focused
6.95,52,5.15,25,136.92,74.68,79.35,10.0,25.92,213.92,10.745323739461105,2.8499999999999996,0,High-Screen Low-Sleep
5.19,48,5.87,20,99.16,76.32,83.66,10.0,26.5,167.16,14.705202309305353,2.13,0,High-Screen Low-Sleep
7.65,57,7.09,42,182.58,79.12,80.88,10.0,33.52,281.58000000000004,10.342483658778761,0.9100000000000001,1,Healthy & Focused
4.64,31,5.03,24,107.53,77.96,78.36,10.0,31.13,162.53,16.80172413430997,2.9699999999999998,0,High-Screen Low-Sleep
9.38,78,7.36,37,206.37,68.49,81.99,10.0,29.14,321.37,7.301705756151203,0.6399999999999997,3,Balanced Users
